timestamp,employer,job_title,year_employer,year_exp,base_pay,signing_bonus,annaul_bonus,annual_stock,sex
"3/21/2016 14:35:12","Etsy","Software Developer",3,7,130000,0,0,10000,"Male"
"3/21/2016 14:35:17","","Asst professor",0,0,71000,10000,0,0,""
"3/21/2016 14:35:20","","Web Designer",1,5,19800,0,0,0,"Male"
"3/21/2016 14:35:23","","IT Administrator",4,4,57000,0,15,0,"Male"
"3/21/2016 14:35:35","NationBuilder","Software Engineer",2,3,115000,0,0,0,"Male"
"3/21/2016 14:35:46","","UI/X",4,11,85000,0,0,0,"Male"
"3/21/2016 14:35:46","Freelance","JavaScript Developer",5,5,60000,0,0,0,"Male"
"3/21/2016 14:35:56","Shadowfax","Business Analyst",1,3,25000,0,2500,0,"Male"
"3/21/2016 14:36:05","","Head of Development",15,10,48000,0,0,0,"Male"
"3/21/2016 14:36:08","","Principle Engineer",0,0,165,0,15,0,""
"3/21/2016 14:36:18","La michoacana","Servidor de Aguas",7,3,48000,0,0,0,"Male"
"3/21/2016 14:36:21","","Front-end Engineer",25,0,110000,2000,10000,0,"Male"
"3/21/2016 14:36:21","BYU","Programmer",8,8,20000,0,0,0,"Male"
"3/21/2016 14:36:21","","Full-stack developer",3,3,85000,0,0,0,"Male"
"3/21/2016 14:36:23","","Engineer",0,0,0,0,0,0,""
"3/21/2016 14:36:29","BitDefender SRL","Software Engineer",3,3,40000,0,0,0,""
"3/21/2016 14:36:35","Startup","Firmware Engineer",1,2,90000,0,0,2500,"Male"
"3/21/2016 14:36:42","~100 person startup","Software Engineer / Team Lead",2,5,140000,0,0,75000,"Male"
"3/21/2016 14:36:44","Too small to say publicly","Research Engineer",1,7,119500,0,0,0,"Male"
"3/21/2016 14:36:53","Level-studios","UI Developer",3,5,75000,1000,0,0,"Male"
"3/21/2016 14:36:53","University","Post Doc in Computer Science",7,7,54000,0,0,0,"Male"
"3/21/2016 14:36:54","Univ","Lead DevOps Engineer",3,10,144000,5000,0,0,"Male"
"3/21/2016 14:36:57","Bitdefender SRL","Software Architect",1,1,15000,0,0,0,""
"3/21/2016 14:37:22","","Senior Front End Engineer",1,5,73000,1500,0,0,"Male"
"3/21/2016 14:37:24","Qualcomm","Operations Engineer",5,20,170000,1500035000,32000,60000,"Male"
"3/21/2016 14:37:31","","Systems Engineer",6,8,85000,5000,5000,0,"Male"
"3/21/2016 14:37:34","","Software Developer",6,10,56000,0,5,0,"Male"
"3/21/2016 14:37:43","","Senior Software Engineer",2,10,140000,10000,0,20000,"Male"
"3/21/2016 14:37:45","Oracle","Software Architect",1,13,400000,0,50000,100000,"Male"
"3/21/2016 14:37:58","prominent consultancy","Mobile Developer",1,3,111000,5000,0,0,"Male"
"3/21/2016 14:38:05","","Senior Software Engineer",1,5,150000,0,0,0,"Male"
"3/21/2016 14:38:07","Smallest possible startup","Senior Software Developer",3,12,150000,0,0,0,"Male"
"3/21/2016 14:38:08","","Software Engineer",5,7,50000,0,0,0,"Male"
"3/21/2016 14:38:20","","Software Engineer",1,5,105000,0,0,0,"Male"
"3/21/2016 14:38:25","","Member of Technical Staff",0,10,170000,10000,20000,0,"Male"
"3/21/2016 14:38:39","","Software Developer",3,6,163000,0,0,0,"Male"
"3/21/2016 14:38:39","","Software Engineer",1,1,9022,0,0,0,"Male"
"3/21/2016 14:38:48","NetApp","Intern",25,2,31,0,0,0,"Male"
"3/21/2016 14:38:50","","Senior Software Engineer",2,8,145000,0,0,0,"Male"
"3/21/2016 14:38:51","Airline company","Software Developer",0,0,60,0,0,0,"Male"
"3/21/2016 14:38:53","Tasties","Sveeeeeeeeetrs Peeeeeeeeetrs",10,2,100000,1000,1000,0,"Male"
"3/21/2016 14:39:00","","Software engineer",2,3,31000,0,1000,0,"Male"
"3/21/2016 14:39:15","Red Ratos Brazil","Senior Software Engineer",4,8,27000,0,4000,0,"?"
"3/21/2016 14:39:15","Small startup ~8 employees","Ruby Engineer",3,9,56000,0,0,6,"Male"
"3/21/2016 14:39:19","","0",0,0,0,0,0,0,""
"3/21/2016 14:39:23","Rather not say","Software Engineer",6,6,120000,10000,0,50000,"Male"
"3/21/2016 14:39:33","Housing.com","Software Developer",1,1,27000,0,0,0,"Male"
"3/21/2016 14:39:40","PZU S.A.","Software Developer",1,3,27000,0,0,0,"Male"
"3/21/2016 14:39:48","Qualcomm","Senior Engineer",4,4,105000,5000,3500,13000,"Male"
"3/21/2016 14:40:05","","Rails developer",0,0,140000,0,0,0,"Male"
"3/21/2016 14:40:17","","QA Automation Lead",4,10,90000,0,0,5000,"Male"
"3/21/2016 14:40:27","Microsoft","Senior Applied Scientist",6,6,155000,0,30000,20000,"Male"
"3/21/2016 14:40:31","","data scientist",2,6,70000,0,0,0,""
"3/21/2016 14:40:32","Vevo","Technical Product Manager",1,4,135000,0,0,10000,"Male"
"3/21/2016 14:40:49","Freelance","Front End Developer",3,9,110000,0,0,0,"Male"
"3/21/2016 14:41:03","","Software Engineer",1,3,47000,0,0,0,"Male"
"3/21/2016 14:41:09","Cisco","Software Developer",2,3,41500,0,4500,6000,"Male"
"3/21/2016 14:41:12","Blink Creative","Junior Web Developer",1,4,50000,0,0,0,"Male"
"3/21/2016 14:41:15","","Senior Software Engineer",0,0,105000,0,0,0,"Male"
"3/21/2016 14:41:18","","Manager",4,7,37594,0,1800,0,"Male"
"3/21/2016 14:41:34","","Software developer",3,10,48723,0,0,0,"Male"
"3/21/2016 14:41:52","Craftsy","Lead Engineer",4,11,120000,0,0,0,"Male"
"3/21/2016 14:41:59","Sonar","Software Engineer",1,5,95000,0,0,0,"Male"
"3/21/2016 14:42:03","Shutterstock","Infrastructure Engineer",15,8,139000,0,10,5000,"Male"
"3/21/2016 14:42:07","Mozilla","Senior Software Engineer",0,0,85000,0,25000,0,"Male"
"3/21/2016 14:42:20","Neuvoo","Full Stack Software Engineer",0,3,8400,0,0,0,"Male"
"3/21/2016 14:42:25","","CTO",1,7,40000,0,0,0,"Male"
"3/21/2016 14:42:27","","DevOps",15,2,114,0,3,0,"Male"
"3/21/2016 14:42:31","","Web Developer",2,5,12000,0,0,0,"Male"
"3/21/2016 14:43:26","Sogeti","Consultant",1,3,69000,0,0,0,"Male"
"3/21/2016 14:43:32","","software engineer",0,0,135000,0,0,0,"Male"
"3/21/2016 14:43:45","Buch","Buch",3,7,1234555,0,0,0,"Male"
"3/21/2016 14:43:49","","Full-Stack Software Engineer",2,25,104000,0,10000,0,"Male"
"3/21/2016 14:44:00","CodeChangers","Content Manager",0,3,45000,0,0,0,"Male"
"3/21/2016 14:44:10","Bloomberg","software developer",3,3,139000,5000,17000,0,"Male"
"3/21/2016 14:44:16","UMBC Imaging Research Center","Faculty Research Assistant",1,2,42000,0,0,0,"Male"
"3/21/2016 14:44:18","Rupeal","Senior Software Developer",2,9,40000,0,0,0,"Male"
"3/21/2016 14:44:18","Twitch, now owned by Amazon","Software Engineer",3,5,150000,0,0,400000,"Male"
"3/21/2016 14:44:24","Hearst","Software Engineer",2,10,150000,0,0,0,"Male"
"3/21/2016 14:44:27","","Business Analyst",0,0,42000,0,0,0,"Male"
"3/21/2016 14:44:29","","Front-end Developer",1,6,70000,0,0,0,"Male"
"3/21/2016 14:44:34","","Software Engineer",0,5,150000,0,0,0,"Male"
"3/21/2016 14:44:47","","Senior UX Designer",2,10,120000,0,0,0,"Male"
"3/21/2016 14:45:07","Salesforce","Lead Engineer",2,5,165000,0,25000,50000,"Male"
"3/21/2016 14:45:15","Murex","Consultant",4,4,100000,0,20000,0,"Male"
"3/21/2016 14:45:17","","Senior Software Developer",1,1,150000,0,10000,0,"Male"
"3/21/2016 14:45:28","Digitaslbi","Senior Analyst",0,2,90000,0,0,0,"Male"
"3/21/2016 14:45:44","Google","Software Engineer II",15,5,124000,10000,22000,46000,"Male"
"3/21/2016 14:46:11","New York University","Grader",1,1,6320,0,0,0,"Male"
"3/21/2016 14:46:23","","Engineer",0,0,100000,0,0,0,"Male"
"3/21/2016 14:46:31","Salesforce","Lead Member of Technical Staff",15,9,170000,25000,25000,35000,"Male"
"3/21/2016 14:46:37","","Developer Evangelist",3,12,195000,0,25000,150000,"Male"
"3/21/2016 14:46:57","","Director of Product",1,5,125000,0,0,0,"Male"
"3/21/2016 14:47:11","Google","SWE 3 (T4)",2,4,130000,0,23000,60000,"Male"
"3/21/2016 14:47:42","","Developer Advocate",2,3,85000,0,0,0,"Female"
"3/21/2016 14:47:50","VMware","Member of Technical Staff II",1,1,115000,33750,13800,20000,"Female"
"3/21/2016 14:47:52","","Senior Product Manager",1,3,140000,0,0,65000,"Male"
"3/21/2016 14:48:05","","Python developer",1,5,70000,0,1000,0,"Male"
"3/21/2016 14:49:10","Trade Me LTD","Developer",5,8,89000,0,0,0,"Male"
"3/21/2016 14:49:17","A small CAD compary","Software Engineer",1,2,66500,0,0,0,"Male"
"3/21/2016 14:49:24","","Software Engineer Intern",1,0,35,0,0,0,"Male"
"3/21/2016 14:49:25","Knewton","Senior Software Engineer",25,25,140000,0,0,0,"Male"
"3/21/2016 14:49:32","NVIDIA","Software Engineer",2,2,125000,9000,0,10000,"Male"
"3/21/2016 14:49:39","Metromile","Senior Mobile Developer",1,3,145000,0,0,9000,"Male"
"3/21/2016 14:49:46","A software company","Team Leader",2,4,19000,0,500,0,"Male"
"3/21/2016 14:49:57","Amazon Web Services","Systems Engineer",1,4,98000,30000,0,70000,"Male"
"3/21/2016 14:50:16","","Lead Fullstack Developer",2,9,165000,5000,16500,100000,"Male"
"3/21/2016 14:50:17","","Software Developer",3,5,72000,0,0,0,"Male"
"3/21/2016 14:50:20","","Software Developer Web",1,4,82000,0,7000,0,"Male"
"3/21/2016 14:50:33","TD Securities","Senior Software Engineer",0,14,170000,0,25000,0,"Male"
"3/21/2016 14:50:44","Mom","pro desktop ricer",13,13,1,0,0,0,"Anime"
"3/21/2016 14:50:51","Texas A&M","Programmer Analyst",3,3,46000,0,0,0,"Female"
"3/21/2016 14:50:52","","Linux admin",1,1,70000,0,0,0,"Male"
"3/21/2016 14:51:02","TDW","Webdeveloper",2,4,36000,0,3000,0,"Male"
"3/21/2016 14:51:05","","QA Engineer",1,4,105000,0,0,0,"Male"
"3/21/2016 14:51:13","","secret",0,0,0,0,0,0,""
"3/21/2016 14:51:16","Independent Movie Studio","IT Director",2,8,93500,0,3000,0,"Male"
"3/21/2016 14:51:21","","Software Engineer",35,5,110000,5000,0,0,"Female"
"3/21/2016 14:51:47","","Senior Software Engineer",1,8,138000,0,0,60000,"Male"
"3/21/2016 14:52:01","Pandora","Software Engineer",1,3,115000,50000,10000,40000,"Male"
"3/21/2016 14:52:01","NIke","Javascript Engineer",0,8,156000,0,0,0,"Male"
"3/21/2016 14:52:38","","Associate Web Developer",5,2,83000,0,0,0,"Male"
"3/21/2016 14:52:55","Zenoss","Solutions Engineer",3,14,132000,0,10,0,"Male"
"3/21/2016 14:53:07","3M","Full stack web developer",2,13,140000,0,0,0,"Male"
"3/21/2016 14:53:15","","Software Engineer",25,5,100000,0,25000,0,"Male"
"3/21/2016 14:54:43","A non-profit research institute","Software Engineer",15,9,43000,0,0,0,"Female"
"3/21/2016 14:53:35","","SVP, Tech",3,5,175000,0,25000,0,"Male"
"3/21/2016 14:53:42","Crowdrise","Frontend Developer",0,4,75000,0,0,0,"Male"
"3/21/2016 14:54:10","","Software Engineer",1,1,70000,0,0,0,"Male"
"3/21/2016 14:54:42","","Lead Software Engineer",5,10,140000,0,0,0,"Male"
"3/21/2016 14:54:50","Automotive","Software Test",3,6,65000,0,7000,0,"Male"
"3/21/2016 14:55:16","","Software Developer",1,5,35000,0,0,0,"Male"
"3/21/2016 14:55:23","","Software Engineer",6,8,105000,0,7000,0,"Male"
"3/21/2016 14:55:31","","Network Tech",0,0,48000,0,0,0,""
"3/21/2016 14:55:44","Concrete Solutions","Senior Android Developer",1,8,72,0,0,0,"Male"
"3/21/2016 14:55:52","Hearst","Software Developer",2,3,11000,0,0,0,"Male"
"3/21/2016 14:55:53","Toptal (Freelance)","Senior Software Developer",1,10,96000,0,0,0,"Male"
"3/21/2016 14:56:05","","Web Developer",1,2,55000,0,5500,0,"Male"
"3/21/2016 14:56:09","LiveOps","Project Manager",2,4,90000,0,4500,0,"Male"
"3/21/2016 14:56:12","","Senior QA Engineer",18,19,100000,0,20000,0,"Male"
"3/21/2016 14:56:12","","Intern Software Engineer",25,3,26000,0,0,0,"Male"
"3/21/2016 14:56:15","","Webdeveloper",2,5,15200,0,0,0,"Male"
"3/21/2016 14:56:16","Microsoft","SDE Intern",66,133,90000,5000,10000,0,"Male"
"3/21/2016 14:56:26","Technicolor Belgium","Software engineer",4,16,82500,0,6500,0,"Male"
"3/21/2016 14:56:38","Bloomberg LP","Senior Software Egnineer",2,2,120000,0,20000,0,"Male"
"3/21/2016 14:56:41","CabinetM","Product Manager",5,0,45000,0,0,0,"Male"
"3/21/2016 14:57:34","startup","web developer",5,5,3609,0,0,0,"Male"
"3/21/2016 14:56:54","","Senior Solutions Engineer",3,9,165000,7000,35000,10000,"Male"
"3/21/2016 14:56:56","Paylocity","Software Engineer",1,2,86500,0,2000,0,"Male"
"3/21/2016 14:56:59","thoughtworks","senior sw developer",2,6,50000,0,0,0,"Male"
"3/21/2016 14:57:04","Shutterstock","Engineer",3,5,100000,0,0,1000,"Meat Popsicle"
"3/21/2016 14:57:06","","Software Developer",5,4,54000,0,0,0,"Male"
"3/21/2016 14:57:13","Harvard","Research Fellow",2,5,62000,0,0,0,"Male"
"3/21/2016 14:57:16","","Web analyst",0,0,81000,0,8000,7000,"Male"
"3/21/2016 14:57:28","","Design Engineer",1,5,90000,0,10000,0,"Male"
"3/21/2016 14:57:37","","Senior Software Engineer",3,7,90000,0,0,0,"Male"
"3/21/2016 14:57:39","","Director, Online Marketing",5,12,135000,0,50000,0,"Male"
"3/21/2016 14:57:47","ARM Ltd","Software Engineer",25,1,38500,2000,510,4000,"Male"
"3/21/2016 14:57:56","","Web Developer",1,8,80000,0,0,0,"Male"
"3/21/2016 14:58:04","Oracle","UX Developer",5,8,129500,0,0,20000,"Male"
"3/21/2016 14:58:11","SAIC","Senior Computer Engineer",8,25,119000,0,0,0,"Male"
"3/21/2016 14:58:20","City of Carson City","IT Systems Technician",1,4,46000,0,0,0,"Male"
"3/21/2016 14:58:31","Full Time Twat","Twat Master",5,7,45000,0,5000,0,"Twat"
"3/21/2016 14:58:33","microsoft","PM",0,1,105000,20000,20000,30000,"Male"
"3/21/2016 14:59:49","Intel","Software Engineering Manager",2,16,160000,10000,25000,8000,"Male"
"3/21/2016 14:58:37","","Senior Developer",17,21,78000,0,15000,0,"Male"
"3/21/2016 14:58:43","","Lead Mobile Engineer",2,5,50000,0,0,0,"Male"
"3/21/2016 14:58:49","","DevOps Engineer",1,5,90000,0,10000,0,"Male"
"3/21/2016 14:58:55","","Font End Developer",15,7,123000,0,10000,0,"Male"
"3/21/2016 14:59:05","","Bioinformatics Scientist",3,8,100000,0,0,0,"Male"
"3/21/2016 14:59:05","","Software Developer 2",3,3,66738,0,13038,0,"Male"
"3/21/2016 14:59:08","","Web Developer",1,15,120000,0,0,0,"Male"
"3/21/2016 14:59:21","","Senior Developer",3,15,122000,0,0,0,"Male"
"3/21/2016 14:59:31","Infinera","Senior Software Developer",3,10,60000,0,0,0,"Female"
"3/21/2016 14:59:44","Apple","Software Engineer",2,35,131000,170001000004,10000,15000,"Male"
"3/21/2016 14:59:47","","Software Engineer",2,4,80000,0,0,0,"Male"
"3/21/2016 14:59:49","KPMG","Manager",5,5,105000,0,10000,0,"Male"
"3/21/2016 15:00:04","Hewlett Packard Enterprise","Software Engineer",19,4,125000,0,5700,0,"Male"
"3/21/2016 15:00:19","Pandora","Database Administrator",3,5,132000,4000,7000,25000,"Male"
"3/21/2016 15:00:22","","Senior Software Engineer",2,10,67000,0,0,0,""
"3/21/2016 15:00:25","Google","Operations Engineer",15,65,67500,0,13500,14000,"Male"
"3/21/2016 15:01:04","","Mechanical Engineer",0,5,84000,0,0,0,"Female"
"3/21/2016 15:01:11","","Senior Front End Developer",3,5,90000,0,0,0,"Male"
"3/21/2016 15:01:30","Intel","Software Engineer",3,15,135000,25000,15000,5000,"Female"
"3/21/2016 15:01:34","","Senior Gentoo Installation Specialist",0,0,10000000,0,0,0,"Stallman"
"3/21/2016 15:01:45","Lawrence Livermore National Laboratory","SES.2",3,4,120000,0,0,0,"Male"
"3/21/2016 15:01:52","","R&D Engineer",0,0,21000,0,10,0,"Male"
"3/21/2016 15:01:57","","ios engineer",1,4,150000,0,0,0,""
"3/21/2016 15:02:12","","Senior Software Engineer",25,10,108000,0,0,0,"Male"
"3/21/2016 15:02:14","Yelp","Product Manager",15,15,140000,10000,0,100000,"Male"
"3/21/2016 15:02:26","Google","Software Engineer II",2,3,121000,0,70000,49000,"Male"
"3/21/2016 15:02:53","Startup","Senior Front-end Engineer",1,15,140000,0,0,100000,"Male"
"3/21/2016 15:02:54","Austin AI startup","UI team lead",15,5,90000,0,20000,0,"Male"
"3/21/2016 15:03:14","Online loan company","Sr Software Engineer",2,6,92700,0,92700,0,"Male"
"3/21/2016 15:03:17","","Software Engineer",0,0,80000,0,0,0,""
"3/21/2016 15:03:33","E-commerce Fashion Company","Senior Software Engineer",1,4,4200060300,0,1500,0,"Male"
"3/21/2016 15:03:39","","Researcher",3,3,55000,0,0,0,"Male"
"3/21/2016 15:05:19","","Full stack developer",0,0,70000,0,0,0,"Male"
"3/21/2016 15:03:50","","Rails Engineer",1,5,120000,0,0,0,"Male"
"3/21/2016 15:04:05","","Engineering Manager",2,12,150000,0,0,0,"Male"
"3/21/2016 15:04:06","Pre Series A startup","Lead Software Engineer",1,5,108500,0,0,0,"Male"
"3/21/2016 15:04:06","Google","Software Developer III",3,14,150000,20000,30000,60000,"Male"
"3/21/2016 15:04:11","Oracle","PMTS",5,15,122000,0,0,0,"Male"
"3/21/2016 15:04:38","","Director of Engineering",3,7,11000,0,5000,0,"Male"
"3/21/2016 15:04:49","","Software Developer",2,6,80400,0,0,0,"Male"
"3/21/2016 15:04:51","National Instruments","Software Engineer R&D",2,5,73000,3000,0,300,"Male"
"3/21/2016 15:05:06","D2L","Software Developer",3,3,70000,0,3,0,"Male"
"3/21/2016 15:05:08","","Software Engineer",0,2,67000,0,510,0,"Male"
"3/21/2016 15:05:19","FedEx Ground","Engineer",3,4,67000,0,1000,0,"Male"
"3/21/2016 15:05:20","ICM","Manager",25,20,143000,0,7150,0,"Male"
"3/21/2016 15:05:21","Tableau","Software Engineer",1,1,86000,2400,10,0,"Male"
"3/21/2016 15:05:28","EMC","Senior Engineer",0,0,58000,0,6000,0,""
"3/21/2016 15:05:28","","Senior Software Engineer",5,9,111500,0,3000,0,"Male"
"3/21/2016 15:05:30","Garmin","Software Engineer 2",3,4,76000,4000,250,0,"Female"
"3/21/2016 15:05:42","","Sysadmin",4,7,35000,0,0,0,"Male"
"3/21/2016 15:05:50","NA","COO",3,5,48000,0,0,0,"Male"
"3/21/2016 15:05:53","Mozilla","Senior Software Engineer",1,6,124000,0,40000,0,"Female"
"3/21/2016 15:06:02","","Senior UNIX administrator",9,25,140000,0,50000,0,"Male"
"3/21/2016 15:06:14","","Software Engineer",0,3,70000,0,0,8000,"Male"
"3/21/2016 15:06:18","Amazon","Product Management Intern",5,0,24000,0,0,0,"Male"
"3/21/2016 15:06:38","Fed Govt","IT Program Manager",25,25,135000,0,0,0,"Male"
"3/21/2016 15:06:50","NGO","Lead Engineer",1,1,44000,0,0,0,"Male"
"3/21/2016 15:07:33","Twitter","Software engineer",25,5,133000,0,0,300000,"Male"
"3/21/2016 15:07:34","Playsaurus","Software Engineer",1,5,75000,4000,30000,0,"Male"
"3/21/2016 15:07:45","Startup","Front-end Engineer",0,6,80000,0,0,0,"Male"
"3/21/2016 15:07:52","Amazon.com","SDE1",1,4,115000,50000,0,0,"Male"
"3/21/2016 15:07:55","","Software Engineer",5,10,85000,0,8000,0,"Male"
"3/21/2016 15:08:18","Twitter","Sr. Software Engineer",25,10,150000,0,0,500000,"Male"
"3/21/2016 15:08:54","Tiny startup","Engineer",0,20,86200,0,0,1,"Male"
"3/21/2016 15:08:57","Wayfair","Marketing Manager",0,5,75000,0,15000,15000,"Male"
"3/21/2016 15:09:19","","Product Designer",1,8,110000,0,0,10000,"Male"
"3/21/2016 15:09:21","RR Donnelley","Manager / ProductOwner",15,15,10800,0,10,0,"Male"
"3/21/2016 15:09:28","C3IoT","Senior Software Engineer",2,10,130000,0,1822,0,"Male"
"3/21/2016 15:09:34","","Senior Full Stack Developer",1,7,75000,0,0,0,"Male"
"3/21/2016 15:09:46","Freelancer/self-employed","Consultant",4,12,61000,0,0,0,"Male"
"3/21/2016 15:10:02","Startup","Software Engineer",3,6,150000,0,15000,0,"Male"
"3/21/2016 15:10:03","","Software Engineer",1,2,80000,0,0,0,"Male"
"3/21/2016 15:10:08","Uber","Software Engineer II",1,3,145000,0,24000,350000,"Male"
"3/21/2016 15:10:25","","Software Developer",11,4,75000,0,0,0,"Male"
"3/21/2016 15:10:32","","Software Engineer",0,0,98000,0,0,0,""
"3/21/2016 15:10:33","","Software Engineering Manager",7,4,160000,0,24000,36000,"Male"
"3/21/2016 15:10:41","","General Manager",5,20,350000,0,175000,200000,"Male"
"3/21/2016 15:10:41","","Software Developer",3,8,60000,0,12000,0,"Male"
"3/21/2016 15:10:50","Self Employed/Consultant","Senior Software Engineer",3,6,250000,0,0,0,"Male"
"3/21/2016 15:11:05","","Frontend Developer",1,14,40500,0,0,0,"Male"
"3/21/2016 15:11:06","Dun and Bradstreet","UI Architect",2,6,108000,0,15000,0,"Male"
"3/21/2016 15:11:08","Palantir","Forward Deployed Engineer",3,5,155000,15000,28500,146000,"Male"
"3/21/2016 15:11:08","","VP of Techology",4,16,120000,0,0,0,"Male"
"3/21/2016 15:11:33","Booking.com","Senior Developer",3,9,66,0,30,50,"Male"
"3/21/2016 15:11:38","Email marketing company","Designer & deveoper",1,8,160000,0,0,0,"Male"
"3/21/2016 15:11:47","","Developer",1,10,95000,0,5000,0,"Male"
"3/21/2016 15:11:56","","Developer",1,6,42000,0,0,0,"Male"
"3/21/2016 15:12:14","","Director of Engineering",25,20,140000,0,45000,0,"Male"
"3/21/2016 15:12:21","","Technical Consultant",0,0,100000,0,12500,600,"Male"
"3/21/2016 15:12:22","","Software Engineer",25,4,94000,0,0,0,"Male"
"3/21/2016 15:12:22","Small Startup","Co-Founder",3,9,36000,0,0,0,"Male"
"3/21/2016 15:12:24","Bank","Senior Expert",15,25,80000,0,21000,0,"Male"
"3/21/2016 15:12:26","","Developer",5,3,70000,0,0,0,"Male"
"3/21/2016 15:12:28","","sse",0,0,190000,0,0,0,""
"3/21/2016 15:13:01","","Data Scientist",1,4,140000,10000,20000,50000,"Male"
"3/21/2016 15:13:17","","Senior Software Engineer",5,15,102000,0,9000,0,"Male"
"3/21/2016 15:13:23","LinkedIn","Senior Software Engineer",2,2,150000,0,15000,43000,"Male"
"3/21/2016 15:13:26","TradingTechnologies","Infrastructure Engineer",1,5,85000,0,16000,1000,"Male"
"3/21/2016 15:13:28","Bloomberg","Software Developer",1,8,85000,5000,7500,0,"Male"
"3/21/2016 15:14:11","a nonprofit","web application developer",1,3,95000,0,1000,0,"Female"
"3/21/2016 15:14:15","","Director of Engineering",1,16,140000,0,0,0,"Male"
"3/21/2016 15:14:20","","BI Developer",4,4,80000,0,0,0,"Male"
"3/21/2016 15:14:30","Facebook","Software Engineer",0,1,125000,25000,12000,25000,"Male"
"3/21/2016 15:14:34","Uber","Software Engineer II",1,5,137000,0,0,0,"Male"
"3/21/2016 15:14:33","John Hopkins Applied Physics Lab","Research intern",0,1,30,0,0,0,"Male"
"3/21/2016 15:14:35","","xxx",0,0,75000,0,0,0,""
"3/21/2016 15:14:35","Orange County Startup","Front End Developer",1,2,72500,0,0,0,"Male"
